Incident ID,Incident Date,State,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2614659,2-Jun-23,New York,Staten Island,101 Belmont Pl,Ralph R. McKee Career and Technical Education High School,0,0,0,0,1
2639325,1-Jun-23,Michigan,Bridgeport,4691 Bear Cat Blvd,Bridgeport High School,0,0,0,0,1
2614603,31-May-23,California,Menifee,28100 Calm Horizon Dr,Ethan Chase Middle School,0,0,0,0,1
2613532,31-May-23,Virginia,Richmond,6901 Messer Rd,John Rolfe Middle School,0,0,0,0,1
2617161,31-May-23,Michigan,Harper Woods,20225 Beaconsfield St,Harper Woods High School,0,0,0,0,1
2613950,31-May-23,Indiana,Columbia City,1692 IN-9,Indian Springs Middle School,0,0,0,0,0
2608980,26-May-23,Texas,San Antonio,14800 Judson Rd,Wood Middle School,0,0,0,0,1
2609942,26-May-23,California,Moreno Valley,17750 Lasselle St,Rancho Verde High School,0,0,0,0,1
2608891,26-May-23,Texas,Houston,16713 Ella Blvd,Westfield High School,0,0,0,0,2
2608570,25-May-23,Indiana,Indianapolis,3010 N White River Pkwy E Dr,Herron-Riverside High School,0,0,0,0,1
2608159,25-May-23,Arizona,Tucson,1346 N Stone Ave,Pima Partnership Academy,0,0,0,0,1
2608256,25-May-23,Hawaii,Kapolei,91-5335 Kapolei Pkwy,Kapolei Middle School,0,0,0,0,1
2609086,24-May-23,Texas,Dallas,100 S Glasgow Dr,Woodrow Wilson High School,0,0,0,0,1
2606670,24-May-23,North Carolina,Greenville,600 W Arlington Blvd,J. H. Rose High School,0,1,0,0,3
2607974,24-May-23,Utah,American Fork,20 W 1120 N,American Fork Junior High School,0,0,0,0,1
2606987,24-May-23,California,Santa Maria,675 Panther Dr,Pioneer Valley High School,0,0,0,0,1
2606723,24-May-23,Pennsylvania,Pittsburgh,2323 Brighton Rd,Oliver Citywide Academy,1,0,0,0,1
2606261,23-May-23,Kentucky,Louisville,6300 Terry Rd,Conway Middle School,0,0,0,0,1
2608839,23-May-23,Texas,Houston,15150 Wallisville Rd,James B Harvard Elementary School,0,0,0,0,1
2605505,22-May-23,Ohio,Columbus,1500 E Broad St,East High School,0,0,0,0,2
2608988,22-May-23,Missouri,Kansas City,3100 NE 46th St,Golden Oaks Elementary School,0,0,0,0,0
2606091,22-May-23,Michigan,Ypsilanti,Concord Dr and Bedford Dr,N/A,0,0,0,0,0
2605863,22-May-23,Utah,Salt Lake City (Kearns),5525 Cougar Ln,Kearns High School,0,0,0,0,0
2606557,22-May-23,California,San Diego,3950 Byrd St,Myrtle S Finney Elementary School,0,0,0,0,0
2605406,22-May-23,Massachusetts,Danvers,72 Spring St,St. John's Preparatory School,0,0,0,0,0
2605147,19-May-23,Louisiana,Garyville,240 LA-54,Garyville/Mt. Airy Math and Science Magnet School,0,0,0,0,3
2602735,19-May-23,Virginia,Fredericksburg,6320 Harrison Rd,Chancellor Middle School,0,0,0,0,1
2603051,19-May-23,Alabama,Harvest,2616 Jeff Rd NW,Sparkman High School,0,0,0,0,0
2602748,19-May-23,Arizona,Phoenix,3535 N 27th Ave,Bostrom High School,0,0,0,0,1
2602920,18-May-23,Florida,Saint Petersburg,850 34th St S,Gibbs High School,0,0,0,0,2
2608157,18-May-23,New York,Clarence,5150 Old Goodrich Rd,Ledgeview Elementary School,0,0,0,0,0
2602744,18-May-23,Virginia,Norfolk,730 Spotswood Ave,Blair Middle School,0,0,0,0,1
2601586,18-May-23,Maryland,Cheltenham,9400 Surratts Rd,Non-Traditional Program 9-12 South School,0,0,0,0,1
2602362,18-May-23,Illinois,Pleasant Hill,501 E Quincy St,Pleasant Hill CUSD #3,0,0,0,0,1
2603169,18-May-23,Georgia,Marietta,1171 Whitlock Ave NW,Marietta High School,0,0,0,0,1
2602538,17-May-23,Texas,El Paso,7000 Dyer St,Chapin High School,0,0,0,0,1
2601866,17-May-23,Illinois,El Paso,600 N Elm St,El Paso Gridley High School,0,0,0,0,0
2602624,17-May-23,California,San Jose,2001 Cottle Ave,Willow Glen High School,0,0,0,0,1
2602282,17-May-23,Nevada,North Las Vegas,3200 W Alexander Rd,Cheyenne High School,0,0,0,0,1
2600877,17-May-23,Louisiana,Shreveport,3201 Line Ave,C.E. Byrd High School,0,0,0,0,1
2600771,17-May-23,District of Columbia,Washington,4301 13th St NW,Roosevelt High School,1,0,0,0,0
2601213,16-May-23,Texas,Houston,9400 Irvington Blvd,Sam Houston High School,0,0,0,0,1
2601208,16-May-23,Texas,Corpus Christi,5225 Gollihar Rd,Richard King High School,0,0,0,0,2
2600273,16-May-23,Virginia,Glen Allen,9500 Norfolk St,Longdale Elementary School,0,0,0,0,0
2599890,16-May-23,Mississippi,New Augusta,9899 US-98 E,Perry Central High School,0,0,0,0,0
2600061,16-May-23,Nebraska,Omaha,5105 Bedford Ave,Monroe Middle School,0,0,0,0,1
2603652,16-May-23,New Jersey,Paterson,322 10th Ave,Paterson School No. 21,0,0,0,0,1
2601542,15-May-23,Indiana,Indianapolis,1635 W Michigan St,Indianapolis Metropolitan High School,0,0,0,0,2
2599399,15-May-23,Oklahoma,Oklahoma City,6708 S Santa Fe Ave,Webster Middle School,0,0,0,0,1
2596672,12-May-23,South Carolina,Bennettsville,301 Jefferson St,Bennettsville Primary School,0,0,0,0,0
2597548,12-May-23,Nebraska,Chadron,1000 Main St,Chadron State College,0,0,0,0,1
2598506,12-May-23,Georgia,Loganville,50 Hope Holw Rd,Grayson High School,0,0,0,0,2
2596876,12-May-23,Tennessee,Lenoir City,1485 Old Hwy 95,Lenoir City High School,1,0,0,0,0
2596869,12-May-23,Kentucky,Waddy,8300 Frankfort Rd,Heritage Elementary School,0,0,0,0,1
2602947,12-May-23,Washington,Toppenish,N/A,Toppenish Middle School bus,0,0,0,0,1
2600371,12-May-23,Alabama,Cordova,110 School Rd,Bankhead Middle School,0,0,0,0,0
2595630,11-May-23,Texas,Odessa,1800 E 42nd St,Permian High School,0,0,0,0,1
2596514,11-May-23,Pennsylvania,Reading,1000 N Front St,Northwest Middle School,0,0,0,0,1
2595852,11-May-23,Utah,Tooele,411 W Vine St,Tooele Junior High School,0,0,0,0,0
2594693,10-May-23,Illinois,Richton Park,5030 Imperial Dr,Neil Armstrong Elementary School,0,0,0,0,1
2596668,10-May-23,Illinois,Glen Ellyn,23W200 Butterfield Rd,Glenbard South High School,0,0,0,0,1
2594642,10-May-23,Virginia,Gretna,201 Coffey St,Gretna Middle School,0,0,0,0,1
2595044,10-May-23,Texas,Amarillo,1400 N Grant St,Palo Duro High School,0,0,0,0,1
2594470,10-May-23,Michigan,Grand Rapids,863 7th St NW,Stocking Elementary School,0,0,0,0,0
2596329,10-May-23,Wisconsin,Milwaukee,5501 N 68th St,Rocketship Transformation Prep,0,0,0,0,1
2593641,9-May-23,Alabama,Oakman,142 School St,Oakman Middle School,0,0,0,0,2
2593442,9-May-23,Virginia,Chesterfield,17700 Longhouse Ln,Matoaca High School,0,0,0,0,1
2594567,9-May-23,Florida,Deltona,2400 Eustace Ave,Galaxy Middle School,0,0,0,0,1
2594090,9-May-23,Arizona,Peoria,9750 N 87th Ave,Alta Loma Elementary School,0,0,0,0,1
2593508,9-May-23,Pennsylvania,Philadelphia,201 E Olney Ave,Grover Washington Middle School,0,0,0,0,2
2594978,9-May-23,Ohio,Warren (Champion),5976 Mahoning Ave NW,Central Elementary School,0,0,0,0,0
2596538,8-May-23,Texas,Lubbock,4910 29th Dr,Coronado High School,0,0,0,0,0
2592201,8-May-23,North Carolina,Indian Trail,1409 Wesley Chapel Rd,Sun Valley Middle School,0,0,0,0,0
2596580,8-May-23,South Carolina,Summerville,1101 Boone Hill Rd,Summerville High School,0,0,0,0,1
2595641,8-May-23,Mississippi,Bay Saint Louis,N/A,N/A,0,0,0,0,1
2596042,8-May-23,New Hampshire,New Ipswich,175 Turnpike Rd,Mascenic Regional High School,0,0,0,0,0
2591797,8-May-23,Nevada,Las Vegas,2436 N Pecos Rd,Ed Von Tobel Middle School,0,1,0,0,2
2592366,8-May-23,Pennsylvania,Philadelphia,2900 W Clearfield St,E. Washington Rhodes Elementary School,0,0,0,0,0
2589416,5-May-23,Texas,Irving,3700 N MacArthur Blvd,MacArthur High School,0,0,0,0,2
2590615,5-May-23,Texas,Bullard,2016 Panther Crossing,Bullard Primary School,0,0,0,0,1
2594601,4-May-23,Mississippi,Bay Saint Louis,750 Blue Meadow Rd,Bay High School,0,0,0,0,1
2589282,4-May-23,North Carolina,Wilmington,555 Halyburton Memorial Pkwy,Eugene Ashley High School,0,0,0,0,1
2588807,4-May-23,Nevada,Las Vegas,1900 S Lisa Ln,Herbert A Derfelt Elementary School,0,0,0,0,0
2589251,4-May-23,Wisconsin,Kenosha,3700 Washington Rd,Bradford High School,0,0,0,0,1
2588497,4-May-23,Maryland,Hyattsville (Landover),900 Nalley Rd,G. James Gholson Middle School,0,0,0,0,1
2588363,4-May-23,Texas,Sugar Land,14777 Voss Rd,Issac H Kempner Senior High School,0,0,0,0,1
2588059,3-May-23,Minnesota,Mankato,1351 S Riverfront Dr,Mankato West High School,0,0,0,0,1
2588647,3-May-23,Michigan,Muskegon,125 Catherine Ave,Muskegon Covenant Academy,0,0,0,0,1
2587545,3-May-23,Michigan,Grand Rapids,1205 Cesar E Chavez Ave SW,Cesar E. Chavez Elementary School,0,0,0,0,0
2587905,3-May-23,Kansas,Lawrence,4700 Overland Dr,Free State High School,0,0,0,0,1
2587625,3-May-23,North Carolina,Winston Salem (Winston-salem),2100 Silas Creek Pkwy,Forsyth Technical Community College,0,0,0,0,0
2588938,3-May-23,Florida,Gainesville,11525 NW 39th Ave,Meadowbrook Elementary School,0,0,0,0,0
2586871,2-May-23,Virginia,Waynesboro,840 King Ave,William Perry Elementary School,0,0,0,0,0
2588804,2-May-23,Virginia,Woodbridge,1650 Prince William Pkwy,Fred Lynn Middle School,0,0,0,0,1
2587574,2-May-23,Minnesota,Saint Paul,235 Marshall Ave,St. Paul College,0,0,0,1,0
2588357,2-May-23,South Carolina,Charleston,21 McClennan Banks Dr,McClennan Banks Parking Garage / K Lot,0,0,0,0,1
2594378,2-May-23,Indiana,Gary,131 E 5th Ave,Gary Middle College,0,0,0,0,1
2587217,2-May-23,Ohio,Cleveland (Pepper Pike),32000 Chagrin Blvd,Orange High School,0,0,0,0,1
2588102,2-May-23,Kentucky,Louisville (Shively),2501 Rockford Ln,Western High School,0,0,0,0,1
2588224,1-May-23,Maryland,Oxon Hill,Iverson St and Sutler Dr,N/A,0,0,0,0,3
2588513,1-May-23,Indiana,Fort Wayne,4509 Homestead Rd,Summit Middle School,0,0,0,0,0
2586673,1-May-23,Pennsylvania,Mc Kees Rocks (Mckees Rocks),1105 Valley St,Sto-Rox Jr./Sr. High School,0,0,0,0,0
2586600,1-May-23,California,Los Angeles,4650 W Olympic Blvd,Los Angeles High School,0,0,0,0,1
2585980,1-May-23,Michigan,Flint,2820 Saginaw St,International Academy,0,1,0,0,1
2585445,30-Apr-23,California,Palmdale,37423 70th St. East,Pete Knight High School,0,0,0,0,0
2584191,29-Apr-23,Florida,Tallahassee,808 W Tennessee St,Florida State University - Degraff Hall,0,1,0,0,1
2589008,29-Apr-23,Virginia,Springfield,7200 Fullerton Rd,Dominion Defense,0,0,0,0,2
2584547,28-Apr-23,Colorado,Colorado Springs,2115 Afton Way,Roy J Wasson Academic Campus,0,0,0,0,1
2583557,28-Apr-23,Tennessee,Knoxville,3300 Sutherland Ave,West High School,0,1,0,0,1
2583495,28-Apr-23,South Carolina,Swansea,450 Old Swamp Rd,Sandy Run K8 School,0,0,0,0,0
2587436,28-Apr-23,Texas,Houston,8501 Howard Dr,Cesar Chavez High School,0,0,0,0,2
2584202,28-Apr-23,Texas,Houston,6602 Winfield Rd,YES Prep North Forest Secondary School,0,0,0,0,1
2583940,28-Apr-23,Kentucky,Louisville,4615 Taylor Blvd,Iroquois High School,0,0,0,0,1
2582779,27-Apr-23,Virginia,Richmond,4314 Crutchfield St,George Wythe High School,0,2,0,0,1
2585794,27-Apr-23,Wisconsin,Milwaukee,3300 S 39th St,Audubon Tech Middle/High School,0,0,0,0,1
2610971,27-Apr-23,New York,Lake Katrine,65 Fording Place Rd,M. Clifford Miller Middle School,0,0,0,0,1
2583241,27-Apr-23,North Carolina,Reidsville,1903 S Park Dr,Reidsville Middle School,0,0,0,0,0
2582770,27-Apr-23,Connecticut,Waterbury,300 Pierpont Rd,Crosby High School,0,0,0,0,1
2583850,26-Apr-23,Missouri,Blue Springs,1200 SE Adams Dairy Pkwy,Blue Springs South High School,0,0,0,0,1
2582305,26-Apr-23,Kentucky,Louisville,4901 Exeter Ave,Newburg Middle School,0,0,0,0,1
2584297,26-Apr-23,Pennsylvania,Scranton,3427 N Main Ave,Johnson College of Technology,0,0,0,0,1
2584232,26-Apr-23,Pennsylvania,Reading,801 N 13th St,Reading Senior High School,0,0,0,0,1
2593278,26-Apr-23,California,Martinez,4955 Alhambra Valley Rd,John Swett Elementary School,0,0,0,0,1
2582814,26-Apr-23,Florida,Panama City,924 Bay Ave,Rosenwald High School,0,0,0,0,1
2582694,26-Apr-23,Arkansas,Maumelle,100 Victory Ln,Maumelle High School,0,0,0,0,1
2587592,26-Apr-23,Nevada,Las Vegas,1139 N Linn Ln,Eldorado High School,0,0,0,0,1
2583230,26-Apr-23,New Mexico,Santa Fe,13 San Marcos Loop,Turquoise Trail Charter School,0,0,0,0,0
2582409,26-Apr-23,Wisconsin,Madison,201 S Gammon Rd,Vel Philips Memorial High School,0,0,0,0,1
2582294,25-Apr-23,New York,Buffalo,756 St Lawrence Ave,Academy School #131,0,0,0,0,1
2581021,25-Apr-23,Tennessee,Nashville,1200 2nd Ave S,Johnson Alternative Learning Center,0,0,0,0,1
2587844,25-Apr-23,Virginia,Marion,134 Wilden St,Marion Middle School,0,0,0,0,1
2581302,25-Apr-23,Florida,Fort Lauderdale (Lauderdale Lakes),3925 FL-7,Park Lakes Elementary School,0,0,0,0,1
2580940,25-Apr-23,Colorado,Boulder,3300 Baseline Rd,CU Boulder Williams Village,0,0,0,0,0
2581809,25-Apr-23,Georgia,Lilburn,130 Killian Hill Rd SW,Trickum Middle School,0,0,0,0,0
2581770,25-Apr-23,North Carolina,Wilmington,555 Halyburton Memorial Pkwy,Eugene Ashley High School,0,0,0,0,1
2581218,24-Apr-23,Virginia,Oak Hall,8210 Lankford Hwy,Arcadia High School,0,0,0,0,1
2582141,24-Apr-23,Illinois,Belleville,1801 Central School Rd,Central Junior High School,0,0,0,0,1
2580280,24-Apr-23,Illinois,Dixon,315 Lincoln Statue Dr,Dixon High School,0,0,0,0,1
2581967,24-Apr-23,Indiana,Greentown,421 S Harrison St,Eastern High School,0,0,0,0,1
2581131,24-Apr-23,Indiana,Muncie,801 N Walnut St,Central High School,0,0,0,0,0
2580125,24-Apr-23,Oklahoma,Oklahoma City (Midwest City),6420 SE 15th St,Rose State College,1,0,0,0,1
2580098,24-Apr-23,Texas,Roscoe,700 Elm St,Roscoe Collegiate High School,1,0,0,0,0
2580175,24-Apr-23,Texas,Port Arthur,3501 Lucian Adams St,Memorial High School,0,0,0,0,1
2580132,24-Apr-23,Wisconsin,Superior,2600 Catlin Ave,Superior High School,0,0,0,0,0
2587582,24-Apr-23,Nevada,Las Vegas,4601 W Bonanza Rd,Western High School,0,0,0,0,1
2580827,24-Apr-23,Florida,Tavares,603 N New Hampshire Ave,Tavares High School,0,0,0,0,1
2581702,24-Apr-23,California,Morgan Hill,85 Tilton Ave,Central High School,0,0,0,0,1
2580580,24-Apr-23,Michigan,Grand Rapids (Walker),4463 Leonard St NW,W Michigan Academy of Environmental Science,0,0,0,0,0
2600121,23-Apr-23,Minnesota,Minneapolis,2600 N 44th Ave,Loring Elementary School,0,0,0,0,1
2578987,21-Apr-23,Pennsylvania,Philadelphia,3141 Chestnut St,Drexel University,0,1,0,0,0
2579259,21-Apr-23,California,San Jose,1635 Park Ave,Herbert Hoover Middle School,0,0,0,0,1
2578308,21-Apr-23,Texas,Tyler,3535 Lion Ln,Tyler High School,0,0,0,0,1
2578299,21-Apr-23,New York,Mount Vernon,170 E Lincoln Ave,Lincoln School,0,0,0,0,1
2608058,20-Apr-23,Arizona,Mesa,2700 E Brown Rd,Mountain View High School,0,0,0,0,1
2577989,20-Apr-23,Pennsylvania,York,1800 Hollywood Dr,York Suburban High Schoo,0,0,0,0,1
2578297,20-Apr-23,Kentucky,Louisville,6300 Terry Rd,Conway Middle School,0,0,0,0,1
2582145,19-Apr-23,New Mexico,Albuquerque,8100 Rainbow Blvd NW,Volcano Vista High School,0,0,0,0,1
2577485,19-Apr-23,Texas,Houston,1100 W Main St,University of St Thomas / Doherty Library,0,0,0,0,1
2580152,19-Apr-23,Michigan,Detroit,18445 Cathedral St,Cody Tech High School,0,0,0,0,1
2582494,19-Apr-23,Missouri,Grandview,2300 Highgrove Rd,Grandview High School,0,0,0,0,1
2577147,19-Apr-23,Florida,Sebastian,9001 Shark Blvd,Sebastian River High School,0,0,0,0,1
2577143,19-Apr-23,Florida,Panama City,1000 School Ave,Rutherford High School,0,0,0,0,1
2577069,19-Apr-23,Florida,Avon Park,700 E Main St,Avon Park High School,0,0,0,0,1
2576998,18-Apr-23,Florida,Boynton Beach,101 S Congress Ave,Congress Community Middle School,0,0,0,0,1
2576202,18-Apr-23,California,Indio,83501 Dillon Ave,Amistad High School,0,0,0,0,1
2576112,18-Apr-23,Florida,Saint Petersburg,850 34th St S,Gibbs High School,0,0,0,0,1
2682826,17-Apr-23,Utah,Salt Lake City,1545 N Morton Dr,North Star Elementary School,0,0,0,0,0
2575231,17-Apr-23,West Virginia,Ripley,2 School St,Ripley High School,0,0,0,0,1
2574858,16-Apr-23,California,Lemoore,101 E Bush St,Lemoore High School,0,0,0,0,1
2580929,15-Apr-23,Pennsylvania,Bethlehem,27 Memorial Dr W,Lehigh University,0,0,0,0,4
2572601,15-Apr-23,Maryland,Bowie,14000 Jericho Park Rd,Bowie State University,0,0,0,0,0
2573244,15-Apr-23,Pennsylvania,Lincoln University,1570 Baltimore Pike,Lincoln University / Yardfest,0,2,0,0,0
2572510,14-Apr-23,Illinois,Dunlap,5200 W Cedar Hills Dr,Dunlap Middle School,0,0,0,0,1
2572080,14-Apr-23,Tennessee,Harrison,5728 TN-58,Central High School,0,0,0,0,1
2574053,14-Apr-23,Georgia,Oxford,801 Emory St,Oxford College of Emory University,0,0,0,0,0
2571988,14-Apr-23,Mississippi,Jackson,1400 Murrah Dr,Murrah High School,0,0,0,0,1
2572869,14-Apr-23,Iowa,Ames,1801 Ridgewood Ave,Ames High School,0,0,0,0,1
2571900,14-Apr-23,North Carolina,Elizabeth City,48 Hollowell Dr,Williams Hall - Elizabeth City State University,0,0,0,0,0
2571341,13-Apr-23,Tennessee,Crossville,660 Stanley St,Cumberland County High School,0,0,0,0,1
2571897,13-Apr-23,Georgia,Atlanta (Dunwoody),2051 Brendon Dr,Kingsley Elementary School,0,0,0,0,1
2572983,13-Apr-23,Wisconsin,Manitowoc,2109 Marshall St,Roncalli Middle School,0,0,0,0,2
2571994,13-Apr-23,New Mexico,Albuquerque,7311 Glenrio Rd NW,La Academia de Esperanza Charter School,0,0,0,0,1
2571958,13-Apr-23,Oklahoma,Tulsa,6636 S Mingo Rd,Union High School,0,0,0,0,0
2571022,13-Apr-23,Maryland,Odenton,1905 Town Center Blvd,Seven Oaks Elementary School,0,0,0,0,1
2628051,13-Apr-23,New Hampshire,Portsmouth,50 Andrew Jarvis Dr,Portsmouth High School,0,0,0,0,1
2570681,12-Apr-23,Mississippi,Jackson,2607 Raymond Rd,Forest Hill High School,0,0,0,0,0
2570535,12-Apr-23,Texas,Arlington,7700 S Watson Rd,Timberview High School,0,0,0,0,1
2570313,12-Apr-23,North Carolina,Winston Salem (Winston-salem),5705 Shattalon Dr,North Forsyth High School,0,0,0,0,1
2570980,12-Apr-23,Iowa,Waterloo,1350 Katoski Dr,Central Middle School,0,0,0,0,1
2570413,11-Apr-23,Illinois,Antioch,1133 Main St,Antioch Community High School,0,0,0,0,1
2570356,11-Apr-23,Maryland,Baltimore,6401 Pioneer Dr,Reginald F. Lewis High School,0,0,0,0,1
2569573,11-Apr-23,Indiana,East Chicago,3916 Pulaski St,Lighthouse Charter School,0,0,0,0,1
2569514,11-Apr-23,Florida,Tallahassee,3013 Jim Lee Rd,Rickards High School,0,0,0,0,1
2571098,11-Apr-23,Pennsylvania,Pittsburgh,914 Penn Ave,Urban Pathways Charter School,0,0,0,0,1
2571093,11-Apr-23,Georgia,Tyrone,360 Jenkins Rd,Sandy Creek High School,0,0,0,0,1
2569905,11-Apr-23,Indiana,South Bend,1902 Fellows St,Riley High School,0,0,0,0,1
2572559,11-Apr-23,Washington,Vancouver,10119 NE 14th St,Marrion Elementary School,0,0,0,0,1
2569627,10-Apr-23,Missouri,Springfield,415 S Golden Ave,Westport K-8 School,0,0,0,0,1
2571085,10-Apr-23,Texas,Texarkana,2100 College Dr,Texas Middle School,0,0,0,0,0
2569350,10-Apr-23,Alaska,Anchorage,1405 E St,Central Middle School,0,0,0,0,1
2568388,10-Apr-23,Kentucky,Louisville,727 W Chestnut St,Jefferson Community and Technical College,1,1,0,0,1
2568884,7-Apr-23,Nebraska,Hildreth,613 Nelson St,Wilcox-Hildreth Middle School,0,0,0,0,1
2569179,7-Apr-23,Arizona,Laveen,8225 S 59th Ave,Betty H Fairfax High School,0,0,0,0,1
2571080,7-Apr-23,North Carolina,Greenville,N/A,South Central High School,0,1,0,0,1
2565924,6-Apr-23,North Carolina,Elizabeth City,1059 Hwy 17 S,ECPPS Bus Garage,0,0,0,0,1
2565916,6-Apr-23,North Carolina,Winterville,570 Forlines Rd,South Central High School,0,1,0,0,1
2566273,6-Apr-23,Florida,West Palm Beach,3505 Shiloh Dr,Palm Beach Lakes Community High School,0,0,0,0,1
2565867,6-Apr-23,Illinois,Chicago,E 31st St and S Wabash Ave,Illinois Institute of Technology,0,2,0,0,0
2565141,5-Apr-23,South Carolina,Summerville,1101 Boone Hill Rd,Summerville High School,0,0,0,0,2
2565084,5-Apr-23,North Carolina,Durham,4800 Old Chapel Hill Rd,Sherwood Githens Middle School,0,0,0,0,0
2566126,5-Apr-23,Maryland,Hagerstown,18201 Rockland Dr,Rockland Woods Elementary School,0,0,0,0,0
2565154,4-Apr-23,Alabama,Mobile,6201 Swedetown Rd,Theodore High School,0,0,0,0,0
2564272,4-Apr-23,South Carolina,Columbia,7500 Brookfield Rd,Richland Northeast High School,0,0,0,0,1
2565130,4-Apr-23,South Carolina,Summerville,9800 Delemar Hwy,Ashley Ridge High School,0,0,0,0,1
2565028,4-Apr-23,Arkansas,Arkadelphia,401 High School Dr,Arkadelphia High School,0,0,0,0,0
2565024,4-Apr-23,Illinois,Highland Park,433 Vine Ave,Highland Park High School,0,0,0,0,1
2566008,4-Apr-23,Texas,Houston,8501 Howard Dr,Cesar Chavez High School,0,0,0,0,1
2564276,4-Apr-23,South Carolina,Greenville,302 Perry Rd,Cherrydale Elementary School,0,0,0,0,0
2564631,4-Apr-23,Florida,Daytona Beach,1200 W International Speedway Blvd,Daytona State College,0,1,0,0,0
2563490,3-Apr-23,Ohio,Chesterland,13401 Chillicothe Rd,West Geauga High School,0,0,0,0,1
2565375,3-Apr-23,Massachusetts,Lowell,125 Smith St,The Career Academy,0,0,0,0,1
2562782,2-Apr-23,North Carolina,Chapel Hill,1500 block of Mason Farm Rd,N/A,0,1,0,0,1
2561676,31-Mar-23,Virginia,Manassas,8820 Rixlew Ln,Unity Reed High School,0,0,0,0,1
2564249,31-Mar-23,North Carolina,Concord,505 State Hwy 49 S,Central Cabarrus High School,0,0,0,0,0
2561477,31-Mar-23,Texas,Lumberton,N/A,N/A,0,0,0,0,0
2562192,31-Mar-23,South Carolina,Lexington,205 Wise Ferry Rd,Lake Murray Elementary School,0,0,0,0,0
2563207,31-Mar-23,Florida,Tallahassee,3838 Trojan Trail,Lincoln High School,0,0,0,0,1
2563964,31-Mar-23,North Carolina,Orrum,1684 S Creek Rd,Orrum Middle School,0,0,0,0,0
2561014,30-Mar-23,Texas,Spring,4800 Riley Fuzzel Rd,Grand Oaks High School,0,0,0,0,1
2559834,30-Mar-23,North Carolina,Winston Salem (Winston-salem),2100 Silas Creek Pkwy,Forsyth Tech,0,0,0,1,0
2561378,30-Mar-23,Florida,Tallahassee,2649 US-90,Madison County High School,0,0,0,0,1
2563308,30-Mar-23,Georgia,Augusta (Martinez),115 Davis Rd,Georgia Military College,0,0,0,0,0
2562147,30-Mar-23,Florida,Daytona Beach,1031 Mason Ave,Richard Milburn Academy,0,0,0,0,1
2559786,30-Mar-23,Indiana,Hammond,N/A,N/A,0,0,0,0,0
2561159,30-Mar-23,Arizona,Tucson,12000 W Emigh Rd,Marana High School,0,0,0,0,1
2561118,30-Mar-23,Louisiana,Shreveport,9000 Walker Rd,Southwood High School,0,0,0,0,1
2559740,29-Mar-23,Arkansas,Dardanelle,2306 Old Hwy 7 S,Dardanelle High School,0,0,0,0,1
2558951,29-Mar-23,Virginia,Virginia Beach,4960 Haygood Rd,Bayside High School,0,0,0,0,1
2558974,29-Mar-23,Virginia,Pilgrims Knob,14555 Desmond River Rd,Twin Valley High School,0,0,0,0,1
2561498,29-Mar-23,Florida,Orange Park,4035 Plantation Oaks Blvd,Oakleaf High School,0,0,0,0,2
2559854,29-Mar-23,Georgia,Douglasville,Ferncrest Pl,N/A,0,0,1,0,0
2558926,29-Mar-23,South Carolina,Winnsboro,255 Kelly Miller Rd,Kelly Miller Elementary School,0,0,0,0,0
